place_id,name,address,latitude,longitude,rating,user_ratings_total,price_level,all_types,search_type,area,business_status,photos,all_search_types,regional_types,primary_cuisine,specific_types,popularity_score,formatted_address,formatted_phone_number,website,opening_hours_text,detail_types,specific_type_1,specific_type_2,specific_type_3
ChIJ1wvzHWRZwokRD8U6_Yc3lQA,Uva Next Door,"1484 2nd Ave, New York",40.7721419,-73.9556297,4.4,228,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcLc7EYizxaK22mvM-IjitjUSlpmBYs9bt7KdwH-f6Hw3N11iwDXb5rh2ENy1CrggwBAcG8VIab7z8rlZv5_jJO8Prme3eifTZPS_hw1WWk--KXCq2b43g-v5IlxbuoD8Bb9QlhT96I7tDLVy6YYarovo9vA4Qts_K4SKdav-ljayWPm3dsJcnbU4ZSyuN_6yLz_gxJiGd9HmQDuzxcHLR6P44r9G3TCDR5cV65LQEwjJCD0GwaLYgOLxa-8TJ2WR8lhOYQ5KwLukWgJCe8M_IBybZgMAi9c75qiRaGbKN622pHSqz8'],["italian_restaurant"],italian_restaurant,italian_restaurant,,1003.2,,,,,,,,
ChIJyUP2zSL2wokRKuUxYlWsmdE,Ortomare Ristorante Pizzeria,"994 Columbus Ave, New York",40.8011882,-73.9617052,4.7,509,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",pizza_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcINYRKJFEbTO3vIEb_lwZoIjlSVs2VxNChu9bX85CSMZHZr7Ql71E8la1W09pd71dZt1OEsnpuzjh7G3YlqnXklFEMqWNWCRWPobcQJTthSxQZJZ1oBpcItA7l8P42w-_c0lTRGX8WrzNv-0dSToGmxx-8l3sbuzTv9roIzB1k47LZppFVndzli7siDbfJNf_R-oCfoQVhZfr3Cwt-1x9ZGbFyVsGxaoDovDFOBT8fnOEYOX_bgZi5LOx8Hj8pHgToIXs9pBuFOSA5bwOSk8ytnoiBbrXxWeXDZaeyyzSCmjwQDyIbhKzEBF5w1-lBCUFBbngz3ApkjyWRIU0OAN23lXVzDStc7kn2yXNLjIgvkqdPJ0Mfk_vfHUg6Xg1rofAoKUgR7RxPhx6pCx5q7ot43--xvNmR7z7KFl6YgeRZLUZI4Y1rCDKFck_9WJLp81zAqI02nY7QqWz7FkNb4h94LigGi1RAOQ_eOPckW_7CMcbPElNvx6kqonWwyApDk7BOj1cSy5CYyJ_25Bn3B36wBNR0TDNNbXMEU5sxgmvUVRIQofhkDZ-n8Qe4HOV3I-Yme1K7yd0Dcow'],"[""italian_restaurant"", ""pizza_restaurant""]",italian_restaurant,italian_restaurant,pizza_restaurant,2392.3,,,,,,pizza_restaurant,,
ChIJhaRAUIhYwokR7u9Mj-HMAWo,Serafina Upper West 77th (UWS),"2178 Broadway, New York",40.7822537,-73.9805038,4,875,2,"[""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcI94M4E0vETG2tTVR8QGxnTgeqke9Iz0lQ_WWHHfsjxnqSKceLpriNKH4hWm4R8CZF2_QFkX8c7DTKOuGV-vtKRksBO1GdGRBsYI5ympphqkc1iAzx33oHu9GiQkpC8IZryV4g2uRLrzxeX08o3ZZFcmTg4Z9NUyqA0a2LZk3iqWe2qb8oqPs7GlET0g8O5laUWbeZbFra51yq5l-QAStVKhpwueJ__9OakBiOh3L6CGNPHvUcr8OWd7UZK032ebNG0d7cnhJMvBYKwTaDgtunNNDKDVrMEqcqsIqlDcapSRQ06Hwk'],["italian_restaurant"],italian_restaurant,italian_restaurant,,3500,,,,,,,,
ChIJk_Dtk19YwokRF5wWFVytjQM,Lincoln Ristorante,"142 W 65th St, New York",40.7733701,-73.983728,4.4,495,4,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcIjGqhQkMxU_Z7edvjWN2POdBbChOl5bKiJ4A-BMM518jj95xSIOyzNmnFl5mGrUPjX40ylnOxGoS_wod9I6BTDECrBFBSvIv4efOxoPY_CRKoEsj9jPFrRLqlT0aru-hsY6ODheaZPFGUmvLEm2b0uqQOceb2Wm0CYCpz4BzHNPq3o2q2202_YUupjPctnPIFF9BNK-meb9qQQLvWEOzQJa02gAkcsLDNwLGxwO2BcPfnDLsVErFYYC745jYL5sRkF6A-ldUruF2bYN1PeJzeIwqzGX4pv7vyecKQuecjkOF_whv8'],["italian_restaurant"],italian_restaurant,italian_restaurant,,2178,,,,,,,,
ChIJX_R6YSBZwokRQUd0sUrD2hs,Ciao Paisan,"206 W 79th St, New York",40.7831804,-73.9789511,4.7,61,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",pizza_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcKso657QsijCc77mSGibk5OoAKAXp0BoqF0KOHLvyvfomQ1s9yigtohw2jFlFChrmTNI8ZVytfOSNViSzzIuD6LwHmlvDqD3SQmapa2J5oNvICTaHpADElR4DBB4ldLo1H4pmvS71adxt2TqnTNMowIXv4_J90WxTqlTxA7kwLrsUkje_UlBt57DCLYhakt78ifzxn-n6tnDUzqOOZRgLy9UW7MA-KoNQV4oBDSx54TGBEc4xkwYjDocJIwV8G_DE00MkFpN9o5BaGMFy1lmgRL_02ttCTBhx4GNsTiDrtg3091Jfk'],"[""italian_restaurant"", ""pizza_restaurant""]",italian_restaurant,italian_restaurant,pizza_restaurant,286.7,,,,,,pizza_restaurant,,
ChIJZZbGz4pYwokRlYZjTMMv5QU,Il Violino,"180 Columbus Ave, New York",40.775067,-73.980872,4.3,746,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcLozJBfQMipusD6INJ5nBN8fNqrZnJqZpD98fpI6MoSp3PZW5UlxCQJpZ57VnxfbeHe7SZeJaGwiouIV0LaspmZB7dP8olWiPOcg9HnEsy1WCKZI2PZEFUbT7k174sSfcPcOE-B6Oaeu7669SrM5eRpnxdgl7_-IN82pI4dXy4rcHMyjhl8SZcc3V9zo2qGltatuoLyT0zGGEv3OYqgIoadq_bZY4wQNZm-Oea019ELczlwwNXFMCOgadT-ksZ0tu_93pK3EBuGKcFZti0-ZN-Dyfw461THDx-ug4UXrLt0jKn-l9g'],["italian_restaurant"],italian_restaurant,italian_restaurant,,3207.8,,,,,,,,
ChIJOcB1BotYwokRDAfplGJHyTM,Parm Upper West Side,"235 Columbus Ave, New York",40.7764282,-73.9792883,4.2,1554,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcK3kwiAJmNtO0-iO12elZ8uRFVnlUo33OQJM73dsfkJNNTk_NuhZ7_YSr8DD2Ow867-v2LWKAUu_hVlU4y5Yny9Ww4qgOFa6Jy1v3Zh5cCirJ11a5yYtLJEiRaw7OLA1TSxaO6v-YGaI-GYdIN_QTh12BuzbumHfeu6IkAYrWSHGQOnGSDvj1XuNJ3w4I97A2v4C50bKM4TGbiqyscF80TiG6t3UzgahWW7TmI9JuKjHjElrvsl39LGjkQvR9GU-icyqj2r3eECAOAJlDNhPw1jFNVyZ63Vn8EaIZ3RpF-8DceXzG5DsoRyyowb7zWdS2u64I_UW5aiHY7BJOJzDRUm_prAwWHlpBgl1qQzSezxv4snrgmMZ97jtViuoM9RpEIHMduXUZ3Jz8DEcu8CeZ1HdGs7e1rHpkrm_er2wNtgYyBRnCcBWpniyMmAAJyxJNeTWJJWKdpx_8_Jl2Qc5ZrgUUlhozEpZxv6ihqAn7O_iBA6hG31cUgfZgas3-DZjSJjbKCNjYPC2eBB6u7qyjg5Pnc7_dINKkaaJwY5fsb5QExKn8D2xG4YJtwpawsIUnE8Tyei'],["italian_restaurant"],italian_restaurant,italian_restaurant,,4200,,,,,,,,
ChIJTeQ7Fv1ZwokR5tX0TbUtW_I,Song’e Napule Upper West,"464 Amsterdam Ave, New York",40.7854084,-73.9769062,4.7,355,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",pizza_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcJG0JO3rG3CqZSc6JnHawvInhp9ed-Stoj1SzfboV1-8LM94FLiqD9xQulIBcworo1-ZgFKy0scTbCLX_N2VODbXgqgfLQaaC9X-QTXFWEhwa0DYR4ZUcQ0hgGAGTTBUKsZ4dHfDa0YXdHhCn9Rj4b_835ZGPsbGAXXkZb9QFKf6Z9Me3fHi0TMTM4JAfl0SwWgSzEwBCDaMQZQ4tEavOk-P93Uk5bYGSdo1KaRqzof_aujcjj9bMwS9ilh_pWSz99lRsgIZoL0FHGkxQV_jw-e_ar8PuX3ukiLwJzznZW1SgmzW6qs9dbvOJWnFACzhl31Go0srXrKNbaOeKkhBbSHyt3z2TOQsC2PVaxVtCjkoZdu_VM4i6OpQUyXSw_IGEZlBIWs23q1BCSIJ6cgc-oSuuVts8XFscHDpGGDuJ6q-mT9tSFmwpqjXtRM99XbRGVYG1zqEwRBEYuWNKjODhqrvVQJ7necg_eLv2bE1bCkoeCCC4nyKaWzC2GYC-NQhjE-LIQwbIz7RzJm-NyuVXgBJcT9iW_Q_GHZhaI98crNAFatWm8AXDWXPQhbs3oJ0SRrj3Ud'],"[""italian_restaurant"", ""pizza_restaurant""]",italian_restaurant,italian_restaurant,pizza_restaurant,1668.5,,,,,,pizza_restaurant,,
ChIJs4mykPVYwokRfQShiIGQbqE,Cafe Fiorello,"1900 Broadway, New York",40.7717499,-73.9818632,4.4,2091,3,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcLk4n5bXgckb8OLNlFtz1FLCiYBLiV87HnM_W7fR9Nko-9lMgZSG0Cd0LPoAWF3r8WOvu2X2agbKubYC2tQieUxiradSDAV1o8lm04ynSU-JwjDNZDIO_opr_pAGFK09nVZ1w_Wu9Kftm1oN3OQpAt-aQqhKt14OsXUd17ZnQWJsUxT6zkVyNlrp3XQ2bL3NbEa2fTszlUiFkBN3Vdo0niF2ANlob4ECrSsWW5fiyUNxlJ_5YZVYqDnfkxbyV9Tn6pYMhL0rYRet5qH4LO5Im6Lju0vjMqzVaZdKCP-6uLQYKpp5hDN3AhD08rcTdjNckAMP0Mb6Cp0Osb6Z6ZqELBEJerP3i4aXTUBtPnTGa_beWwrSb4bZF9rUer8C_WV_5ShbwvfxHn4dIKSDfPKov-kb4HZtFsWy1xQJ6ExF55aBn76ZkLZNtGJ-hDTQ5KIC1XE-tKsVEIeOB7WyRamlSlpCjtUFu-FEqVSFDgML4UxmLxkqbCIfFrooHWxJp_q5kr20GZFMs_qC7tUR7DSMtcjlaqPE5snIfZec1XALiAxh2KefCtLRlZNFZN_Pel97b4pvA'],["italian_restaurant"],italian_restaurant,italian_restaurant,,4400,"1900 Broadway, New York, NY 10023, USA",(212) 595-5330,http://www.cafefiorello.com/,"[""Monday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u200911:30\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u200911:30\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]","[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",,,
ChIJNfE4QST2wokRtTDtM2zYwls,Arco Cafe,"886 Amsterdam Ave, New York",40.7987193,-73.9671848,4.5,487,2,"[""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcI-aGngIpH8Av9HLDyVjODeFKgO6CkXMhlS1gk9C9HwVwU1NkNfHpyAkhyE68-NtDk1EPnMEol9GWEyy6uoNayOh_d7OYu4RBg0ufiY3g15WRJniJpVeXRUeTrlOGDh_dRKsST2HCqcIk2E-7fOCV_s6_rmtjdMAwqYwzTNF48HBmGvINjbd5yWr9Pj8fY6yBm1R33biqVAYJKN0QX0aY9kOnbQxDqZpMIDvzDxo1n6YCMzIbsS_qEE-jygH_jTaIoi5MzW-kdp4l7KvdPA-prbHiRx2SW1FOSkZVpmiBBeyMVC7kQ'],["italian_restaurant"],italian_restaurant,italian_restaurant,,2191.5,,,,,,,,
ChIJUeKGTaJYwokR0wKxvcpuXlA,Gina La Fornarina,"26 E 91st St, New York",40.7840244,-73.9568924,4,176,2,"[""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcKdxo1r1BlllpgJlHtSlQFotMepxfmErtA_2FX65B4EzHHdgbbQdqfqAwewOstm90kRpXu5HMxNGHLo5xpaquPCe_q070AXsduzcxkzlw3fkwvEZADRIyj2_3sh1rN9eXHukcRlE_Z3L9V_khXYuq5o-wvCmGifVRbN9YPzxOZbx1k8JqN_Y26xBj4ZfASXvqLsr11fbJxL-AHg4PX4yQ_f2dc9gCUFML9uZVL38-N76QbFw1ytCHScAliuGAgkdZ5cBzRdRduIdgRcMDEl_KShFpdHRNb5PT8Z_tB-Tl4y24qYMAA'],["italian_restaurant"],italian_restaurant,italian_restaurant,,704,,,,,,,,
ChIJbVMnwJxYwokR5SQg7BmAZxE,Trattoria iL Gusto Wine Bar,"625 Columbus Ave, New York",40.7892905,-73.9698173,4.3,253,2,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcJ_BQWM0TxEH900qFiNtkYaDjbUMrSfnZnDGbmUikW_koF6CtfIrVU6js0Y1awfuGC2dAcTCwAI0hvDyhMl5uUOchIj6h3GjkoA0xJ_8RHrxaHGCKomceSaUTAnugWsZPkQdgkyACAn8eVOQtQwB-F9FF8jUkO-Z0eHFAJHu3G7GvDHKASCdwOE_ns0IdbsJveXRCuUnPdRE1kTabqEoPETMLaFojjvCzw3CZs_L0_N30saqaIFwPylRsphNZ8Wyz04nhaIquRj6KFhcZaleD3OrGxMiBw595KscxcFVkP85hNfvXo5Kox2XZgvU2gAc5KNpEnJ1D0WOQPVCURlVlW-Rf-rlO_eMR3VvyvuiU1-ENMkzfDKal1g6jZQnuIWuRHNLTGv5sVuQcwwbeWFgfOgV-v2Yd4CEszfLb1uf1AzXWPH6UadRepi4yca6FXNaUM4kaUB4_YH22PXkqxJynJ_Ea9inDFsFhV7vFNz77Nz0_D60BXelfKaPvl7Yscp_sQ5WhjMSxOkApkjy_BLmfbuR-n-wMbj7Xyk2yMqGInzRCd84SpVm6qTnlhIkmf8m39YJodgkgIuQw'],["italian_restaurant"],italian_restaurant,italian_restaurant,,1087.9,,,,,,,,
ChIJWzmkAiX2wokRht_xLmpzSvo,Serafina West 105 (UWS),"2737 Broadway, New York",40.8004853,-73.9683394,4.2,618,2,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcKJpPKA3gbyA2kchpcwVJUm0vfvpuZDZXLQTAopJ-WjW3PIjr909ZDpKQU8CkDH_i0WPcHt4g-KV5wVFuk7wmRtTrpUmVoP2gWgAjtYQ4B1V0FptvRtow88Eqmo12hJvuzbI2ZClQdmRzU5qnkrX41P4vHd_L0qXvagd807PSYMBXrqvDI5aR_npW3wr-wQKT-O8GCIfJc7ff777IoDp4zIMoJFl0ycTPP52Vgr0_6wZBzXmvdqpnVg_qCapxo9S8_JSA74emKh2AGmBwC30DQZv1kvZRW6Bcm5ulHiCX1ijuScmEGKsK8O43WckN4NC2VgUUyVKpWKf1orp1f56iK__HPTHY7u2lLNW8kaKhlpxmICr7oX9D8qw5ayXKIUeDyhIhGGPAQs2IhTw2jrIaHWxBqqtNo6KULGhavkP_7N9qDCRmvEs7xwk1D1Ztz_lY2nPDXmIAFvyHnt9pxYu0Jll93kNsrdsZeEsEUtHVk7C3Gvm341rOwXvQA6e9x6kcKNQI5Iuu__D7RsBGBAHvwDzNo-FESrR30NGZCxy9bW1y-T-Clb94Wa7VpkS7UgyDafhk-RgapPdQ'],["italian_restaurant"],italian_restaurant,italian_restaurant,,2595.6,,,,,,,,
ChIJmQKjfr5YwokRxETZofFe5hc,Antonucci Cafe,"170 E 81st St, New York",40.7756958,-73.9569247,4.5,380,3,"[""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcKaQCu8DUpwsNaSv0XSPBgrBnIezuEZ4H38d8e2-RRT6pN6WYiJ-WPyTbwj5Y5744IqZpxfpQf8jYijZ51d2dbj1cswz1IXUlAextqfuRFMIF15PfnxH1ccQgW4yEC3tfKWPxLHfaMlTXikEh70LD_sKVP6z2t1ULwF6-bGKeYFlote49M0x1HVaZT78mVXGpZNfx8pKkoKrNZzyNizLVaKhspCem3_emB-cfw6XC7kNC96wz_AM_lPAIU1-_W8UM8FK8uUrotO_Icg_ijsa_D_0JMNun3Z7sbpkf91ga65LBRf6SWQFFgZdTRDmY_ITT357K1yR7j39UUyh9-k3XFFoGG_B-iQLcDUopTXhjJnz87NeO3bge6mdo_zb5rcnad-f0_OMiOij2ykyLDIt97DBcd5BGqfJOONPF3Ur6vpdszvjH5T3MkUM8ku9VFP1ikErbWTIwn5yxsxhbEUUFeTbp7ISnX9a3RM3WMGOFqdROEaNTI_SPMnysPvNhGldhVgWvNtCFl8C1GdVNxU7ybgJ1aLktjtgVLpPQExCz6pH9AXs_gCtf7AL5OQyCzfdFTew6pgBsS9Gg'],["italian_restaurant"],italian_restaurant,italian_restaurant,,1710,,,,,,,,
ChIJgZf5t4JYwokREzCI3PUjwvY,Gennaro Restaurant,"665 Amsterdam Ave, New York",40.791824,-73.971753,4.4,471,2,"[""bar"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcI3UBK5aVG89zlqfMpN3IijsYFTV4HjIAYHMdEFgJjlUFHanWeRewYpKOnhwo0h2hIzqlRMwqGMKSaB0f_KavQD1xdhkRbPPLtbH5wM5vbkQ2RhJzx3qvzMLx4arzs7FFkuxb8C2e3MqbtGcV1PA5ccXb84oJXh4dfzDQzydu7kI2Fl8i49qf1VD13mXRrc6gE9BwKXg0BHdNkuAgx32YUxSia8tHXPnMyIpPqGqp7jSDBODl6lZdVULQQV9M0paTxJsN_nw--Pt5VNe9M4aIioQ9eEdwOIz0FlhQZ2bwbTSiVXlkc'],["italian_restaurant"],italian_restaurant,italian_restaurant,,2072.4,,,,,,,,
ChIJ1V7Tz81ZwokR_LLuuBxs_Pk,Alanza,"2030 Broadway, New York",40.7767338,-73.9817704,5,2,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,[],["italian_restaurant"],italian_restaurant,italian_restaurant,,10,,,,,,,,
ChIJUe3TgIVYwokR5cm1iYg1TAU,The Milling Room,"446 Columbus Ave, New York",40.783747,-73.974468,4.4,1015,3,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcIcxx3If4bG6-LlRY284meWLrpgJej71c-vuBGlSc4Nq9wNbBfXks9YeKJxPx4vKZ9-FVtmrucDcQOHjJ6XD6IsYiVBP6pw8Q2HFhZ4V-oLP80kCn2Ix5Zsk8oYw-InX9uwCGQK8LrJe5XaF9lXO9rgjc2sZCgSeRNpNQEcHbeRU2InKzJF_xqbdcvKhwwH-w18R13rgE9BOwhqciamRz0W0ddVRGNtN-7O0zYQaxDniAn3EibEkgB-Qw7sZXaYPS5C5fpRYzCy9OVGwPGqrbXgnMUgGRUnnMm2VhS5YS-6cidvIWWth2dZA7KSwCf0xdm_7rAr7OC6LTsKCjQYmCS5LStyuY4Ea6IKv94MtHdCOB-lmbHThooruthlAAY_-4COm2bcPopS5goTtp8rV81b3FuFaVqnV0TNOpVtFp9y5XgByniO03KPJD2Xi8FZony0vL2Rv7V1V0EL_XeEfy3t3Bj_zVtlL8-goNple1x5NzTX9loPnHZsAqvmiiKjk61s-aD2Kitj5ZZgIxveShcJJVsytUF84_mmrGU5kf3IXf5Lukwd1I5UrLDzapem2uVvFCfa'],["italian_restaurant"],italian_restaurant,italian_restaurant,,4400,"446 Columbus Ave, New York, NY 10024, USA",(212) 595-0380,https://www.the-milling-room.com/,"[""Monday: 4:30\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 4:30\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 4:30\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 4:30\u2009\u2013\u200910:00\u202fPM"", ""Friday: 4:30\u2009\u2013\u200910:30\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20093:00\u202fPM, 4:30\u2009\u2013\u200910:30\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20093:00\u202fPM, 4:30\u2009\u2013\u200910:00\u202fPM""]","[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",,,
ChIJm_287YJYwokR3T2-Ys6ipeU,Little Italy Pizza,"2476 Broadway, New York",40.7918938,-73.9734518,4.1,842,1,"[""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",pizza_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcIEU7pyrSkvLRmdf_dvXjLcfvm006YHrhzzomQrB2n8rw3ffqkqaVA0pqOAQ533gm9hgFTxMx5CbYksg6cl4gvQ7f8abYy9RAhAkNxQb31Z90T2ooGm5sI2_5DILkJhhhA8_kT2F8e2a5Zg-gcwBHtDHKwIhEDmD38cExtwKs1gvCeSoRhPnBplA6NxiYtSHYHGXDiAAW2VdHIbZiRLyHaAX4k6C2JNpmw6Xf9TsUCgoekN-wJE3o_mV0S3jIcv5WvbcPwk0Zy5CbVAJAXGoTo02FItBa1UNUYSfIzIYmLWPrmiCXzJv2BNPKJKptl5HUhYQ3lfuB8CmbpUg8Cj2GF694F3cB6jFl5-o9JT63bOR5W7bgMB7xbS9tFyGk-xvYtVJEVf-b6SUthp25UdjndixD1GovwicEf5gWGre6j8rn-Qm23L4hHDDOCJlPe9KHQR1b1VVpIW2tPvlIrFSIMTZciEnodWGnMq6zRh3rtREVtwede4lJo_PJHqZl7yzXSY_P2dl4PTWJsbuuCkvWZQz4a9acN_z0zNfdZB_3D_SBvECy3b9DRHXballdHr4J4EVg4t'],"[""italian_restaurant"", ""pizza_restaurant""]",italian_restaurant,italian_restaurant,pizza_restaurant,3452.2,,,,,,pizza_restaurant,,
ChIJvWV0e75YwokRoOnoLNxqEko,Al Vaporetto,"168 E 81st St, New York",40.7757665,-73.9569307,4.5,11,0,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcLYNTmfjxE2RUQvzpUj5ppLQZdOcRyECeXCzNK6zgsysJfexpZC5mIOZ8WFkX9pFtp8j7P0ySaSDs2-OUfvZ0nByF_ofoZiUjVjznzwXaxyMdyzz4PQw15wY8Wso__IAnvXGTM6JGd0b-0kR8Q5m5-wWD8x_dgOu0ECViVu67RBJlEIS5SYWsVSdjIe85lZcv12VhfAEz5EL1vXSlIfCDkVKyc5hUMgbsUtPJsahpW_kuI4H8lOf6uqQKcb2Ik2fqVHhwIJezxu_B1qdD_lE5UTcsVwwS15Ak07qDE3pGg_YF_SwMxhN--UfZXd7pCi6c352lXgHK_YlZjDR9zK1XdIXCSteoB09gwuL9GKTLgzQwzb8U8N9hmGKorL8NryYJGgYNRVQ_3KinXJOnAh9PicPUr7Y98lsoeIPM7Q3vYP238K0AOSFlMieJWwOZweS8Aaz-tLOV3nbuy8KPPHaREsgWfDjtgVC3UIewOtudu6p0z5oxTokbtqSBBqVgjIK5VPKbUzPqh_HASZpGXT5JBNLvFNbLySWcgq0nx79256ZAqwkAWWQSFKFsDHYlhX7oD6nzvj'],["italian_restaurant"],italian_restaurant,italian_restaurant,,49.5,,,,,,,,
ChIJXVI0sYhZwokRWU84nshhSyE,Taqueria 86,"210 W 94th St, New York",40.793009,-73.9721537,4.6,364,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcKXtH-EkGsYiSh5-pAQRUF4z9wYIksTjUTw2hniwyF-9aRQa_ODR5v0H9ENzl7Ao3fR6-5tmUf9WFPu6a3tN0R1ZM227qh2LstOGq2eJ7IYBWGxdNWW6KSr2NpaqzUkzSNmzmdy67klHV1JiI5HcTiSuTMKS_PuHiNce_R9E-NKcXnaQilfMQDC17Dtj_H5CLimAHaPyW-6E7tjbff_F8U5nM4TQ7a1YEH8TO5XSSHm-O2mMqskXW-ORhjJ2hCYSTKoIgMnpv05fF67KGUrZX4DoxIGkPqPvS7okGRycx7aEZO6CWtNWAsfit7mvnjCGtbx_CQOzfg_uqsVh3KADZQBfXI-wtJjS3cniQOB2wtmSB6NvM1kzOa3pFZrgjPi8AlG5nv57DMqqy64WtL9MhUYJ5gYnY9Y0ceJ1wXwlyQkyAkXgUEg84iFFKEQtfB5FVoEmQCVBjlVU_bN5ykzuRtwnPE8Pn3-IuTA0YBe-WjG4fauBwvaQTGWW_JzfB-RpSQa3nj3Zn8NstKNBpRFCZMK8Kl3gMu23Lv_H9ysmzPhr2HZC8-VFiXsfmL7zAOm4OV-e6l5lRtl_g'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,1674.4,,,,,,,,
ChIJzz0OMeL3wokRAlgHd26kHdM,The Calaveras NYC,"949 Columbus Ave, New York",40.7995718,-73.9623648,4.7,457,2,"[""meal_delivery"", ""cafe"", ""meal_takeaway"", ""bar"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Manhattan Upper West,OPERATIONAL,['AeeoHcIiORom5IMbys7xmbR1b2A5gD7KcZp1k9dTpksOWU49NhwFMdU5NOGrooUGulPB0eEag_dKmXZkEh6FGKgk4mmp7ZGkuVdsQWSWGME82rntiebdsDXIty5zI8zdIKAG1ff7O43ms8NUXfpcG2cf-52aqpsoCX7xZc451al9gwhpvU7e3BwAGtj7OBV83lH5w-yrBV5TVB6xpsVtydbL95SqVtgrT4yHxUMcfH5kId8I5jkc9mPvFn9bXQx3lr0N9xst9x9MrqZ7AW16YebnrzQwxtnlRMUCoDtMWpM74HbvHU9VNvM'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,2147.9,,,,,,,,
